id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,product_name,engagement_id,engagement_name
1195,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.538084Z,2026-04-02T16:55:55.168050Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.706366Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,9e3e81af58552a5e68734f4f2c43f529b21a9845fbce72c154b8565fb3c8d605,246.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 721, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.701306Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.701329Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1196,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.543421Z,2026-04-02T16:55:55.289954Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.719756Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,d9e15d18e292044b8b6f6249ef331d885265a934d43aa738734b2718048bb50d,247.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 722, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.712619Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.712642Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1197,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.548339Z,2026-04-02T16:55:55.419870Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.730781Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,c71eab11b43d99daae24590b626fd07b59947b4e387c78d9fcd5ed78c632cd6e,248.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 723, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.725174Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.725198Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1198,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.552142Z,2026-04-02T16:55:55.588502Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.742914Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,4c7c33ef11fdfb9195ce5f25daec72a306d91fc6a07db38f143440d87e276c25,249.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 724, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.737326Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.737348Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1199,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.556075Z,2026-04-02T16:55:55.748058Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.754611Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,4943a371e6d1c823d51a37f1f3807d3543e110698e91d796629b8e2eebae8da6,251.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 725, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.748460Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.748485Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1200,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.563048Z,2026-04-02T16:55:55.873577Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.766137Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,41cc995c54427c65590381f5f32c1fdd11b616c9b928e1135d53d5d0479b2378,252.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 726, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.759492Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.759513Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1201,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.570485Z,2026-04-02T16:55:55.986448Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.779036Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,ed3e741712e20da8ab16d057a7f2f58059b2be2ed2e9450524bc07b3c14b77b4,253.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 727, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.771793Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.771823Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1202,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.574342Z,2026-04-02T16:55:56.103482Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.791622Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,4724da29e5634132cd6e5832c67b99930cc5a523c8d5a0d0958a67c9af4ece54,254.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 728, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.785897Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.785919Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1203,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.579996Z,2026-04-02T16:55:56.229140Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.803076Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,f37a453c9830828d4abb9ec9fbdbc3e6b186d1c43870b5a201b812e257ce0d6f,255.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 729, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.797748Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.797770Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1204,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.584194Z,2026-04-02T16:55:56.344728Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.814321Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,973692ba3fed3e21c26f1de891bd137b68a5d3d95b572f52095bc45eb3f1e878,256.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 730, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.809076Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.809099Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1205,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.588380Z,2026-04-02T16:55:56.458337Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.827139Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,9aba113c6aeb743bb83e13d3d3bd95acf1d6c7f3d0fab6104c04d2bd89cc2bbc,257.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 731, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.819515Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.819537Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1206,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.592946Z,2026-04-02T16:55:56.565084Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.842793Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,dcca1c547f3cae32b0f2d300660327780306086346c985a4d1ee2274329ec036,258.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 732, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.834704Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.834726Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1207,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.598888Z,2026-04-02T16:55:56.670703Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.853621Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,b4270bb3b0b23bd009f12610dd5121f5bcb806bdfe2c0b2b4fe3b18ca07b4e02,259.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 733, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.848026Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.848049Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1208,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.603481Z,2026-04-02T16:55:56.792915Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.872498Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,2a214f0e063abb2b0038c153485d1f4f6f4f7fce4192edcfec9749e5f1967b38,260.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 734, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.866465Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.866490Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1209,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.607547Z,2026-04-02T16:55:56.909219Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.882791Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,27c2331b44fd9ae1a8bdff8fa86ceb9b04a6070e1ae8a4de691586bc4adee6c3,261.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 735, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.877404Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.877426Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1210,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.613783Z,2026-04-02T16:55:57.032271Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.895716Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,2d650c01a8ed7ab8134dd1b21b07feab378acbe34b4f56423e4f1c0b263a426f,262.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 736, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.889805Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.889827Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1211,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.619624Z,2026-04-02T16:55:57.155841Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.908802Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,3b0a8b3526d1ec23fa5f8ca22e435e31d7255d8503a161486b441cf470c853b9,263.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 737, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.901868Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.901891Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1212,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.623561Z,2026-04-02T16:55:57.279120Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.946883Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,455826656ba8f16ca5a50358df475aea00c487890bc83c56ae03db2a68113e88,264.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 738, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.937344Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.937409Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
1213,2026-02-26T03:30:35.569385Z,1.0,['sca'],{'req_resp': []},[],False,[29],0,90.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-26T02:33:06.628509Z,2026-04-02T16:55:57.396731Z,json.npm.security.package-dependencies-check.package-dependencies-check,2026-02-26,,2026-05-27,427,0.0,0.0,False,False,,,,,,,Medium,"**Result message:** Package dependencies with variant versions may lead to dependency hijack and confusion attacks. Better to specify an exact version or use package-lock.json for a specific version of the package.
",,,,,,,"https://security.snyk.io/vuln/SNYK-JS-COLORS-2331906
https://medium.com/@alex.birsan/dependency-confusion-4a5d60fec610
https://cwe.mitre.org/data/definitions/427.html",False,False,False,False,False,False,False,2026-02-26T03:30:40.959546Z,False,True,0,S2,2026-02-26T02:33:03.694218Z,,,14eddd90d69218e5cd6c4bb75a706f87a8639e19963147f4cf3b57b35d5119fc,265.0,/src/package.json,,,True,False,,,json.npm.security.package-dependencies-check.package-dependencies-check,,,,,1.0,,,,,,36,,,,1,,[],"[{'id': 739, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'Mitigated by Semgrep JSON Report re-upload.', 'date': '2026-02-26T03:30:40.953366Z', 'private': False, 'edited': False, 'edit_time': '2026-02-26T03:30:40.953390Z'}]",[],5,InvisiThreat,5,main - 2026-Q1
